date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:51	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-671a795c-91281c3babf63020;gz%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min52dd.css	(from https://carnagemusic.com/)
11:23:52	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-671a795c-875b435458ec1d47;gz%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min52dd.css	(from https://carnagemusic.com/)
11:23:53	1364/1364	---M-Z	200	added ('OK')	text/css	etag:%22554-671a795c-6c5071d5fc1732cf;gz%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-spacer.min52dd.css	(from https://carnagemusic.com/)
11:23:54	254/254	---M--	200	added ('OK')	text/css	etag:%22fe-671a795c-74ba918c2a1091b7;;;%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-image.min52dd.css	(from https://carnagemusic.com/)
11:23:55	4875/4875	---M-Z	200	added ('OK')	text/css	etag:%22130b-671a795c-e6ed06938f157930;gz%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-social-icons.min52dd.css	(from https://carnagemusic.com/)
11:23:56	7024/7024	---M-Z	200	added ('OK')	text/css	etag:%221b70-678b930e-a64e50f82f9e8c55;gz%22	https://carnagemusic.com/wp-content/uploads/elementor/css/custom-apple-webkit.min.css?ver=1737200398	./carnage_website_backup/carnagemusic.com/wp-content/uploads/elementor/css/custom-apple-webkit.min45ee.css	(from https://carnagemusic.com/)
11:23:57	600/600	---M-Z	200	added ('OK')	text/css	etag:%22258-671a795c-acaace8f2e000b1e;gz%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/css/widget-heading.min52dd.css	(from https://carnagemusic.com/)
11:23:58	16159/16159	---M-Z	200	added ('OK')	text/css	etag:%223f1f-67b7678a-6ec274b44a06574;gz%22	https://carnagemusic.com/wp-content/uploads/elementor/css/post-6639.css?ver=1740072842	./carnage_website_backup/carnagemusic.com/wp-content/uploads/elementor/css/post-6639c8ba.css	(from https://carnagemusic.com/)
11:23:59	58071/58071	---M-Z	200	added ('OK')	text/css	etag:%22e2d7-671a795c-2b4297a50c033983;gz%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://carnagemusic.com/)
11:24:00	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-671a795c-1858860a1a40f60e;gz%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://carnagemusic.com/)
11:24:01	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-6708bb8e-f0062339aa53e336;gz%22	https://carnagemusic.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	./carnage_website_backup/carnagemusic.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://carnagemusic.com/)
11:24:02	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-6708bb8e-3d2c71a2e7ac756b;gz%22	https://carnagemusic.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	./carnage_website_backup/carnagemusic.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://carnagemusic.com/)
11:24:05	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Aug%202025%2009:24:03%20GMT	http://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.min.js?ver=6.7.15	./carnage_website_backup/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.min.1ee9af.delayed	(from https://carnagemusic.com/)
11:24:05	165339/165339	---M-Z	200	added ('OK')	application/x-javascript	etag:%22285db-6708bb8f-d3be07ca882e4db;gz%22	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.min.js?ver=6.7.15	./carnage_website_backup/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/js/rbtools.mine9af.js	(from https://carnagemusic.com/)
11:24:07	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Aug%202025%2009:24:06%20GMT	http://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.15	./carnage_website_backup/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/js/rs6.mine9af.js	(from https://carnagemusic.com/)
11:24:07	415889/415889	---M-Z	200	added ('OK')	application/x-javascript	etag:%2265891-6708bb8f-b5bc071bde814e7a;gz%22	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/js/rs6.min.js?ver=6.7.15	./carnage_website_backup/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/js/rs6.mine9af.js	(from https://carnagemusic.com/)
11:24:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Aug%202025%2009:24:08%20GMT	http://cdn.jsdelivr.net/npm/vue@2/dist/vue.min.js	./carnage_website_backup/cdn.jsdelivr.net/npm/vue@2/dist/vue.min.22.delayed	(from https://carnagemusic.com/)
11:24:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Aug%202025%2009:24:11%20GMT	http://cdn.jsdelivr.net/npm/d3@5/dist/d3.min.js	./carnage_website_backup/cdn.jsdelivr.net/npm/d3@5/dist/d3.min.24.delayed	(from https://carnagemusic.com/)
11:24:12	107679/107679	---M-Z	200	added ('OK')	application/javascript	etag:W/%221a49f-RSXL0WfJYyQBbqolhHA+ICToXJA%22	https://cdn.jsdelivr.net/npm/vue@2/dist/vue.min.js	./carnage_website_backup/cdn.jsdelivr.net/npm/vue@2/dist/vue.min.js	(from https://carnagemusic.com/)
11:24:12	248314/248314	---M-Z	200	added ('OK')	application/javascript	etag:W/%223c9fa-sIUFUQtxluB6ZBli3anAsQTrylg%22	https://cdn.jsdelivr.net/npm/d3@5/dist/d3.min.js	./carnage_website_backup/cdn.jsdelivr.net/npm/d3@5/dist/d3.min.js	(from https://carnagemusic.com/)
11:24:14	15073/15073	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ae1-671a795c-c0e6e7e09287361;gz%22	https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min52dd.js	(from https://carnagemusic.com/)
11:24:16	217929/217929	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Aug%202025%2009:24:16%20GMT	https://carnagemusic.com/wp-json/	./carnage_website_backup/carnagemusic.com/wp-json/index.html	(from https://carnagemusic.com/)
11:24:17	28600/28600	---MCZ	200	added ('OK')	application/json	date:Fri,%2008%20Aug%202025%2009:24:16%20GMT	https://carnagemusic.com/wp-json/wp/v2/pages/6639	./carnage_website_backup/carnagemusic.com/wp-json/wp/v2/pages/6639.json	(from https://carnagemusic.com/)
11:24:17	810/810	---M-Z	200	added ('OK')	text/xml	date:Fri,%2008%20Aug%202025%2009:24:17%20GMT	https://carnagemusic.com/xmlrpc.php?rsd	./carnage_website_backup/carnagemusic.com/xmlrpc0db0.php	(from https://carnagemusic.com/)
11:24:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:18%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2F	./carnage_website_backup/carnagemusic.com/wp-json/oembed/1.0/embedec59	(from https://carnagemusic.com/)
11:24:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:19%20GMT	https://carnagemusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcarnagemusic.com%2F&format=xml	./carnage_website_backup/carnagemusic.com/wp-json/oembed/1.0/embedeff4	(from https://carnagemusic.com/)
11:24:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:20%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/cropped-Carnage-Logo-Icon-White-Alpha-32x32.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/09/cropped-Carnage-Logo-Icon-White-Alpha-32x32.png	(from https://carnagemusic.com/)
11:24:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:21%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/cropped-Carnage-Logo-Icon-White-Alpha-192x192.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/09/cropped-Carnage-Logo-Icon-White-Alpha-192x192.png	(from https://carnagemusic.com/)
11:24:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:22%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/cropped-Carnage-Logo-Icon-White-Alpha-180x180.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/09/cropped-Carnage-Logo-Icon-White-Alpha-180x180.png	(from https://carnagemusic.com/)
11:24:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:23%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/WADIK.ttf	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/09/WADIK.ttf	(from https://carnagemusic.com/)
11:24:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:24%20GMT	https://carnagemusic.com/wp-content/uploads/2024/11/Teko-Regular.ttf	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/11/Teko-Regular.ttf	(from https://carnagemusic.com/)
11:24:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:25%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/Carnage-Logo-Icon-White-Alpha-2.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/09/Carnage-Logo-Icon-White-Alpha-2.png	(from https://carnagemusic.com/)
11:24:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:26%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/Carnage-Logo-Icon-White-Alpha-1.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/09/Carnage-Logo-Icon-White-Alpha-1.png	(from https://carnagemusic.com/)
11:24:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:27%20GMT	https://carnagemusic.com/wp-content/uploads/2024/09/Carnage-Logo-Icon-White-Alpha-2-150x150.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/09/Carnage-Logo-Icon-White-Alpha-2-150x150.png	(from https://carnagemusic.com/)
11:24:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:28%20GMT	https://carnagemusic.com/wp-content/uploads/2024/10/Carnage-Logo-Icon-White-Alpha-150x150.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/10/Carnage-Logo-Icon-White-Alpha-150x150.png	(from https://carnagemusic.com/)
11:24:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:29%20GMT	https://carnagemusic.com/artists/	./carnage_website_backup/carnagemusic.com/artists/index.html	(from https://carnagemusic.com/)
11:24:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:29%20GMT	https://carnagemusic.com/all-events/	./carnage_website_backup/carnagemusic.com/all-events/index.html	(from https://carnagemusic.com/)
11:24:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:29%20GMT	https://carnagemusic.com/music/	./carnage_website_backup/carnagemusic.com/music/index.html	(from https://carnagemusic.com/)
11:24:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:30%20GMT	https://carnagemusic.com/wp-content/uploads/2024/11/logo-559x559.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/11/logo-559x559.png	(from https://carnagemusic.com/)
11:24:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:31%20GMT	https://carnagemusic.com/contact/	./carnage_website_backup/carnagemusic.com/contact/index.html	(from https://carnagemusic.com/)
11:24:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:31%20GMT	https://carnagemusic.com/donate/	./carnage_website_backup/carnagemusic.com/donate/index.html	(from https://carnagemusic.com/)
11:24:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:31%20GMT	https://carnagemusic.com/about/	./carnage_website_backup/carnagemusic.com/about/index.html	(from https://carnagemusic.com/)
11:24:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:32%20GMT	https://carnagemusic.com/wp-content/uploads/2024/10/Carnage-Logo-Full.png	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/10/Carnage-Logo-Full.png	(from https://carnagemusic.com/)
11:24:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:33%20GMT	https://carnagemusic.com/wp-content/uploads/elementor/css/post-6126.css?ver=1737200398	./carnage_website_backup/carnagemusic.com/wp-content/uploads/elementor/css/post-612645ee.css	(from https://carnagemusic.com/)
11:24:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:34%20GMT	https://carnagemusic.com/wp-content/uploads/elementor/css/post-6127.css?ver=1740072804	./carnage_website_backup/carnagemusic.com/wp-content/uploads/elementor/css/post-612762b0.css	(from https://carnagemusic.com/)
11:24:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:35%20GMT	https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.min.css?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.min52dd.css	(from https://carnagemusic.com/)
11:24:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:36%20GMT	https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min.css?ver=3.24.7	./carnage_website_backup/carnagemusic.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min52dd.css	(from https://carnagemusic.com/)
11:24:39	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Aug%202025%2009:24:37%20GMT	http://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15	./carnage_website_backup/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.3be9af.delayed	(from https://carnagemusic.com/)
11:24:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:39%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15	./carnage_website_backup/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6e9af.css	(from https://carnagemusic.com/)
11:24:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:40%20GMT	https://carnagemusic.com/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	./carnage_website_backup/carnagemusic.com/wp-includes/js/dist/hooks.min2757.js	(from https://carnagemusic.com/)
11:24:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:41%20GMT	https://carnagemusic.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	./carnage_website_backup/carnagemusic.com/wp-includes/js/dist/i18n.minc33c.js	(from https://carnagemusic.com/)
11:24:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:42%20GMT	https://carnagemusic.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.6	./carnage_website_backup/carnagemusic.com/wp-content/plugins/contact-form-7/includes/swv/js/indexfc7a.js	(from https://carnagemusic.com/)
11:24:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:43%20GMT	https://carnagemusic.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.0.6	./carnage_website_backup/carnagemusic.com/wp-content/plugins/contact-form-7/includes/js/indexfc7a.js	(from https://carnagemusic.com/)
11:24:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:44%20GMT	https://carnagemusic.com/wp-includes/js/underscore.min.js?ver=1.13.4	./carnage_website_backup/carnagemusic.com/wp-includes/js/underscore.mind584.js	(from https://carnagemusic.com/)
11:24:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:45%20GMT	https://carnagemusic.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	./carnage_website_backup/carnagemusic.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://carnagemusic.com/)
11:24:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:46%20GMT	https://carnagemusic.com/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3	./carnage_website_backup/carnagemusic.com/wp-includes/js/jquery/ui/mouse.minb37e.js	(from https://carnagemusic.com/)
11:24:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:47%20GMT	https://carnagemusic.com/wp-includes/js/jquery/ui/slider.min.js?ver=1.13.3	./carnage_website_backup/carnagemusic.com/wp-includes/js/jquery/ui/slider.minb37e.js	(from https://carnagemusic.com/)
11:24:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:48%20GMT	https://carnagemusic.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	./carnage_website_backup/carnagemusic.com/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://carnagemusic.com/)
11:24:49	45792422/45792422	---M--	200	added ('OK')	image/gif	etag:%222babca6-6744cfcd-3ed8fa694ee49176;;;%22	https://carnagemusic.com/wp-content/uploads/2024/11/d63c07c6140e69d222fe3df47bc50e55.gif	./carnage_website_backup/carnagemusic.com/wp-content/uploads/2024/11/d63c07c6140e69d222fe3df47bc50e55.gif	(from https://carnagemusic.com/)
11:24:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:24:49%20GMT	https://carnagemusic.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.6.3	./carnage_website_backup/carnagemusic.com/wp-includes/js/mediaelement/mediaelement-migrate.min3883.js	(from https://carnagemusic.com/)
